calb	ctrop	cpar	cglab	myID
C5_01250W_A	CTRG_05378	CPAR2_302600	CAGL0K01507g	myID3133
C5_01280C_A	CTRG_05381	CPAR2_501910	CAGL0J11572g	myID3134
C5_01290C_A	CTRG_05382	CPAR2_303330	CAGL0K10274g	myID3135
C5_01300C_A	CTRG_05383	CPAR2_303320	CAGL0A02970g	myID3136
C5_01320W_A	CTRG_05385	CPAR2_303310	CAGL0M08910g	myID3137
C5_01340W_A	CTRG_05386	CPAR2_303300	CAGL0H08239g	myID3138
C5_01350W_A	CTRG_05387	CPAR2_303290	CAGL0M08866g	myID3139
C6_02900C_A	CTRG_05389	CPAR2_601200	CAGL0J04840g	myID3140
C6_02910W_A	CTRG_05390	CPAR2_601210	CAGL0I09152g	myID3141
C6_02920C_A	CTRG_05391	CPAR2_601220	CAGL0H06809g	myID3142
C6_02930W_A	CTRG_05393	CPAR2_600670	CAGL0G07403g	myID3143
C6_04170C_A	CTRG_05396	CPAR2_205950	CAGL0E00957g	myID3144
C6_03180C_A	CTRG_05397	CPAR2_601170	CAGL0M03135g	myID3145
C6_03210C_A	CTRG_05399	CPAR2_601500	CAGL0M03487g	myID3146
C6_03230W_A	CTRG_05401	CPAR2_601520	CAGL0I10791g	myID3147
C6_04160C_A	CTRG_05404	CPAR2_600110	CAGL0B00484g	myID3148
C5_02220C_A	CTRG_05405	CPAR2_100420	CAGL0L04422g	myID3149
C6_03080C_A	CTRG_05407	CPAR2_600250	CAGL0C04983g	myID3150
C6_03940C_A	CTRG_05408	CPAR2_600100	CAGL0K07117g	myID3151
C6_03950C_A	CTRG_05409	CPAR2_600180	CAGL0K07139g	myID3152
C6_03960W_A	CTRG_05410	CPAR2_600190	CAGL0C05093g	myID3153
C6_03120W_A	CTRG_05412	CPAR2_600220	CAGL0B03553g	myID3154
C6_03110C_A	CTRG_05413	CPAR2_600230	CAGL0K07920g	myID3155
C6_03100W_A	CTRG_05414	CPAR2_600240	CAGL0C00583g	myID3156
C6_03930W_A	CTRG_05415	CPAR2_600090	CAGL0F07293g	myID3157
C6_03780C_A	CTRG_05417	CPAR2_600510	CAGL0B03311g	myID3158
C6_03770C_A	CTRG_05418	CPAR2_600490	CAGL0K04147g	myID3159
C6_03760C_A	CTRG_05419	CPAR2_600480	CAGL0F01749g	myID3160
C6_03890C_A	CTRG_05424	CPAR2_600140	CAGL0I07073g	myID3161
C6_03900W_A	CTRG_05425	CPAR2_600130	CAGL0J05214g	myID3162
C6_03920W_A	CTRG_05427	CPAR2_600120	CAGL0F07315g	myID3163
C6_03800C_A	CTRG_05428	CPAR2_600260	CAGL0D03322g	myID3164
C5_02970W_A	CTRG_05429	CPAR2_802470	CAGL0J00583g	myID3165
C5_02980C_A	CTRG_05430	CPAR2_303170	CAGL0I01144g	myID3166
C5_03010W_A	CTRG_05433	CPAR2_303140	CAGL0I09768g	myID3167
C5_03980W_A	CTRG_05436	CPAR2_502220	CAGL0M08954g	myID3168
C5_03990W_A	CTRG_05437	CPAR2_502230	CAGL0M03597g	myID3169
C5_02340C_A	CTRG_05444	CPAR2_502290	CAGL0K02673g	myID3170
C5_02350C_A	CTRG_05445	CPAR2_502280	CAGL0M10109g	myID3171
C5_04170W_A	CTRG_05450	CPAR2_302940	CAGL0K06545g	myID3172
C5_04160W_A	CTRG_05452	CPAR2_302930	CAGL0K06523g	myID3173
C5_04150C_A	CTRG_05453	CPAR2_302920	CAGL0K06501g	myID3174
C5_04110W_A	CTRG_05458	CPAR2_502160	CAGL0A01474g	myID3175
C5_04100W_A	CTRG_05459	CPAR2_502170	CAGL0I04752g	myID3176
C5_04090C_A	CTRG_05460	CPAR2_502180	CAGL0J07678g	myID3177
C5_04080C_A	CTRG_05461	CPAR2_502190	CAGL0J07700g	myID3178
C5_04070C_A	CTRG_05462	CPAR2_502200	CAGL0C00495g	myID3179
C5_04060C_A	CTRG_05463	CPAR2_502210	CAGL0C00473g	myID3180
C5_04050W_A	CTRG_05464	CPAR2_502260	CAGL0K08030g	myID3181
C5_04000W_A	CTRG_05466	CPAR2_502240	CAGL0M03575g	myID3182
C5_01440C_A	CTRG_05469	CPAR2_303240	CAGL0K06347g	myID3183
C5_01430C_A	CTRG_05470	CPAR2_303250	CAGL0H01595g	myID3184
C5_01410C_A	CTRG_05471	CPAR2_303260	CAGL0B00660g	myID3185
C5_01390C_A	CTRG_05474	CPAR2_303280	CAGL0M08888g	myID3186
C1_08360C_A	CTRG_05479	CPAR2_206900	CAGL0I00418g	myID3187
C1_08340C_A	CTRG_05481	CPAR2_206920	CAGL0G06424g	myID3188
C1_08590C_A	CTRG_05483	CPAR2_210480	CAGL0D05940g	myID3189
C1_08600C_A	CTRG_05484	CPAR2_210490	CAGL0C01221g	myID3190
C1_08610C_A	CTRG_05485	CPAR2_210500	CAGL0M10549g	myID3191
C1_08620W_A	CTRG_05486	CPAR2_210510	CAGL0I02508g	myID3192
C1_07250C_A	CTRG_05487	CPAR2_206670	CAGL0K05005g	myID3193
C1_07240W_A	CTRG_05488	CPAR2_206660	CAGL0K04961g	myID3194
C1_07230W_A	CTRG_05489	CPAR2_206650	CAGL0C05511g	myID3195
C1_07260C_A	CTRG_05491	CPAR2_203820	CAGL0H06589g	myID3196
C1_07270W_A	CTRG_05492	CPAR2_203810	CAGL0I08569g	myID3197
C1_07280C_A	CTRG_05493	CPAR2_203800	CAGL0K10098g	myID3198
C6_03830W_A	CTRG_05499	CPAR2_600760	CAGL0C01507g	myID3199
C3_00760W_A	CTRG_05501	CPAR2_502980	CAGL0A00429g	myID3200
C3_00770C_A	CTRG_05502	CPAR2_502990	CAGL0A00407g	myID3201
C3_00780W_A	CTRG_05503	CPAR2_503000	CAGL0A03322g	myID3202
C3_00790W_A	CTRG_05504	CPAR2_503020	CAGL0M13167g	myID3203
C3_00800W_A	CTRG_05505	CPAR2_503030	CAGL0F05973g	myID3204
C3_00810C_A	CTRG_05506	CPAR2_503040	CAGL0L02167g	myID3205
C5_03940C_A	CTRG_05507	CPAR2_100280	CAGL0H00440g	myID3206
C5_03550W_A	CTRG_05509	CPAR2_304300	CAGL0G00902g	myID3207
C5_03530C_A	CTRG_05511	CPAR2_304320	CAGL0E02387g	myID3208
C5_03510C_A	CTRG_05512	CPAR2_101770	CAGL0G06182g	myID3209
C5_02230W_A	CTRG_05515	CPAR2_100380	CAGL0A04719g	myID3210
C5_02260C_A	CTRG_05517	CPAR2_304360	CAGL0G03861g	myID3211
C5_02270W_A	CTRG_05518	CPAR2_304350	CAGL0K09328g	myID3212
C5_02280C_A	CTRG_05519	CPAR2_304340	CAGL0K09306g	myID3213
C5_02290W_A	CTRG_05520	CPAR2_100370	CAGL0H07667g	myID3214
C5_02300C_A	CTRG_05521	CPAR2_100360	CAGL0A04741g	myID3215
C5_02320C_A	CTRG_05526	CPAR2_302860	CAGL0M11880g	myID3216
C5_03620W_A	CTRG_05529	CPAR2_302840	CAGL0H05269g	myID3217
C5_03600W_A	CTRG_05532	CPAR2_304290	CAGL0J04224g	myID3218
C5_03580C_A	CTRG_05534	CPAR2_501930	CAGL0J06512g	myID3219
C5_03570W_A	CTRG_05535	CPAR2_501940	CAGL0H02321g	myID3220
C5_03560W_A	CTRG_05536	CPAR2_501950	CAGL0H02343g	myID3221
C5_03700C_A	CTRG_05542	CPAR2_302850	CAGL0B04961g	myID3222
C5_02820C_A	CTRG_05546	CPAR2_100590	CAGL0M07876g	myID3223
C5_02810W_A	CTRG_05547	CPAR2_100580	CAGL0M07854g	myID3224
C5_03170C_A	CTRG_05550	CPAR2_302520	CAGL0I08107g	myID3225
C5_03160W_A	CTRG_05552	CPAR2_302530	CAGL0L13112g	myID3226
C5_03150W_A	CTRG_05553	CPAR2_302540	CAGL0K11550g	myID3227
C5_03140C_A	CTRG_05554	CPAR2_302550	CAGL0H05577g	myID3228
C5_03130W_A	CTRG_05555	CPAR2_302555	CAGL0I04246g	myID3229
C5_03120W_A	CTRG_05556	CPAR2_501990	CAGL0H00220g	myID3230
C5_03090W_A	CTRG_05558	CPAR2_501960	CAGL0I06402g	myID3231
C5_03080C_A	CTRG_05560	CPAR2_100330	CAGL0I09086g	myID3232
C5_03070W_A	CTRG_05561	CPAR2_100320	CAGL0H00462g	myID3233
C5_03060C_A	CTRG_05562	CPAR2_100300	CAGL0F08371g	myID3234
C3_07890W_A	CTRG_05566	CPAR2_807840	CAGL0M00418g	myID3235
C3_07850W_A	CTRG_05569	CPAR2_807810	CAGL0D01056g	myID3236
C3_07830W_A	CTRG_05570	CPAR2_808060	CAGL0H04939g	myID3237
C3_07810C_A	CTRG_05573	CPAR2_808040	CAGL0H04961g	myID3238
C3_07800C_A	CTRG_05574	CPAR2_808030	CAGL0F01925g	myID3239
C3_07780C_A	CTRG_05576	CPAR2_808010	CAGL0C01265g	myID3240
C3_07770C_A	CTRG_05577	CPAR2_808000	CAGL0B00924g	myID3241
C3_07750W_A	CTRG_05579	CPAR2_808080	CAGL0M07227g	myID3242
C3_07740W_A	CTRG_05580	CPAR2_808090	CAGL0M00462g	myID3243
C3_07710W_A	CTRG_05582	CPAR2_808130	CAGL0K07051g	myID3244
C3_07700W_A	CTRG_05583	CPAR2_808140	CAGL0J00385g	myID3245
C3_07680W_A	CTRG_05585	CPAR2_808160	CAGL0M00286g	myID3246
C3_07670W_A	CTRG_05586	CPAR2_808170	CAGL0G08019g	myID3247
C3_07660W_A	CTRG_05587	CPAR2_808180	CAGL0L11726g	myID3248
C3_07630C_A	CTRG_05591	CPAR2_808210	CAGL0L11704g	myID3249
C3_07600W_A	CTRG_05594	CPAR2_808240	CAGL0L07832g	myID3250
C3_07570C_A	CTRG_05597	CPAR2_808270	CAGL0B03531g	myID3251
C3_07550C_A	CTRG_05599	CPAR2_808290	CAGL0L02893g	myID3252
C3_07380W_A	CTRG_05602	CPAR2_807760	CAGL0H10274g	myID3253
C3_07390C_A	CTRG_05603	CPAR2_807770	CAGL0K12056g	myID3254
C3_07400W_A	CTRG_05604	CPAR2_807780	CAGL0H10252g	myID3255
C3_07410C_A	CTRG_05605	CPAR2_807790	CAGL0K12012g	myID3256
C3_07430W_A	CTRG_05607	CPAR2_807990	CAGL0E04158g	myID3257
C3_07440W_A	CTRG_05608	CPAR2_807980	CAGL0H08327g	myID3258
C3_07450C_A	CTRG_05609	CPAR2_807970	CAGL0H02365g	myID3259
C3_07460W_A	CTRG_05610	CPAR2_807960	CAGL0M02959g	myID3260
C3_07470W_A	CTRG_05611	CPAR2_807950	CAGL0J04466g	myID3261
C3_07480W_A	CTRG_05612	CPAR2_807940	CAGL0D02772g	myID3262
C3_07490W_A	CTRG_05613	CPAR2_807930	CAGL0M02981g	myID3263
C3_07500W_A	CTRG_05614	CPAR2_807920	CAGL0B02321g	myID3264
C3_07340W_A	CTRG_05616	CPAR2_808750	CAGL0I01100g	myID3265
C3_07320W_A	CTRG_05617	CPAR2_809050	CAGL0D01782g	myID3266
C3_07310C_A	CTRG_05618	CPAR2_809040	CAGL0I10516g	myID3267
C3_07300W_A	CTRG_05619	CPAR2_809030	CAGL0J11154g	myID3268
C3_07290W_A	CTRG_05620	CPAR2_809020	CAGL0E03784g	myID3269
C3_07270C_A	CTRG_05622	CPAR2_809000	CAGL0D05082g	myID3270
C3_07260C_A	CTRG_05624	CPAR2_808990	CAGL0E03828g	myID3271
C3_07250W_A	CTRG_05625	CPAR2_808980	CAGL0K01045g	myID3272
C3_07230W_A	CTRG_05626	CPAR2_808970	CAGL0G06270g	myID3273
C3_07220C_A	CTRG_05627	CPAR2_808960	CAGL0F00693g	myID3274
C3_07210W_A	CTRG_05628	CPAR2_808950	CAGL0K06677g	myID3275
C3_06970W_A	CTRG_05632	CPAR2_808760	CAGL0H00869g	myID3276
C3_06980W_A	CTRG_05633	CPAR2_808770	CAGL0H00847g	myID3277
C3_06990W_A	CTRG_05634	CPAR2_808840	CAGL0D02508g	myID3278
C3_07000W_A	CTRG_05635	CPAR2_808830	CAGL0B01441g	myID3279
C3_07010W_A	CTRG_05636	CPAR2_808820	CAGL0G02893g	myID3280
C3_07020W_A	CTRG_05638	CPAR2_808810	CAGL0D01364g	myID3281
C3_07040C_A	CTRG_05641	CPAR2_808790	CAGL0K07744g	myID3282
C3_07050W_A	CTRG_05642	CPAR2_808780	CAGL0K07755g	myID3283
C3_07100C_A	CTRG_05646	CPAR2_808880	CAGL0K06655g	myID3284
C3_07110W_A	CTRG_05653	CPAR2_808890	CAGL0D06644g	myID3285
C3_07130W_A	CTRG_05655	CPAR2_808900	CAGL0I00440g	myID3286
C3_07150C_A	CTRG_05657	CPAR2_808930	CAGL0J07238g	myID3287
C3_07170C_A	CTRG_05659	CPAR2_808940	CAGL0J07260g	myID3288
C3_05970C_A	CTRG_05660	CPAR2_806850	CAGL0G01969g	myID3289
C3_05960W_A	CTRG_05661	CPAR2_806860	CAGL0L10252g	myID3290
C3_06860C_A	CTRG_05665	CPAR2_808660	CAGL0C04543g	myID3291
C3_06870W_A	CTRG_05666	CPAR2_808670	CAGL0G09383g	myID3292
C3_06890W_A	CTRG_05668	CPAR2_808690	CAGL0J08734g	myID3293
C3_06900W_A	CTRG_05669	CPAR2_808700	CAGL0D01496g	myID3294
C3_06910C_A	CTRG_05670	CPAR2_808710	CAGL0H06281g	myID3295
C3_06920W_A	CTRG_05671	CPAR2_808720	CAGL0K07524g	myID3296
C3_06950W_A	CTRG_05679	CPAR2_808730	CAGL0C03696g	myID3297
C3_06830C_A	CTRG_05680	CPAR2_808610	CAGL0J04532g	myID3298
C3_06810W_A	CTRG_05682	CPAR2_808590	CAGL0M04235g	myID3299
C3_06800C_A	CTRG_05684	CPAR2_808580	CAGL0M04257g	myID3300
C3_06770W_A	CTRG_05687	CPAR2_808550	CAGL0H04917g	myID3301
C3_06760W_A	CTRG_05688	CPAR2_808540	CAGL0M11110g	myID3302
C3_06750W_A	CTRG_05689	CPAR2_808530	CAGL0M11104g	myID3303
C3_06720W_A	CTRG_05692	CPAR2_808500	CAGL0K07029g	myID3304
C3_06700C_A	CTRG_05694	CPAR2_808490	CAGL0K07007g	myID3305
C3_06650C_A	CTRG_05699	CPAR2_808480	CAGL0F07249g	myID3306
C3_06630W_A	CTRG_05700	CPAR2_808470	CAGL0F07271g	myID3307
C3_06620W_A	CTRG_05701	CPAR2_808450	CAGL0H06259g	myID3308
C3_06610W_A	CTRG_05702	CPAR2_808440	CAGL0J06160g	myID3309
C3_06550C_A	CTRG_05706	CPAR2_805810	CAGL0D02266g	myID3310
C3_06560W_A	CTRG_05707	CPAR2_805800	CAGL0K12254g	myID3311
C3_06570C_A	CTRG_05708	CPAR2_805790	CAGL0F00363g	myID3312
C3_06590W_A	CTRG_05710	CPAR2_808420	CAGL0C03443g	myID3313
C3_06600C_A	CTRG_05711	CPAR2_808430	CAGL0F03795g	myID3314
C3_06520C_A	CTRG_05713	CPAR2_805780	CAGL0H07689g	myID3315
C3_06510C_A	CTRG_05714	CPAR2_404230	CAGL0K00363g	myID3316
C3_06500W_A	CTRG_05715	CPAR2_404220	CAGL0K00319g	myID3317
C3_00670C_A	CTRG_05718	CPAR2_503900	CAGL0G08866g	myID3318
C3_00690C_A	CTRG_05719	CPAR2_503910	CAGL0G00704g	myID3319
C3_00700W_A	CTRG_05720	CPAR2_503920	CAGL0A00781g	myID3320
C3_00720W_A	CTRG_05722	CPAR2_502950	CAGL0A00495g	myID3321
C3_00730W_A	CTRG_05723	CPAR2_102330	CAGL0A00473g	myID3322
C4_04980W_A	CTRG_05726	CPAR2_402960	CAGL0K06809g	myID3323
C4_04970C_A	CTRG_05727	CPAR2_401760	CAGL0B00396g	myID3324
C4_04930C_A	CTRG_05728	CPAR2_401770	CAGL0I09526g	myID3325
C4_04920W_A	CTRG_05729	CPAR2_401780	CAGL0L03245g	myID3326
C4_04890C_A	CTRG_05731	CPAR2_401810	CAGL0A01562g	myID3327
C4_04590W_A	CTRG_05735	CPAR2_500730	CAGL0F03399g	myID3328
C4_04580W_A	CTRG_05736	CPAR2_500720	CAGL0F03421g	myID3329
C4_04830W_A	CTRG_05737	CPAR2_302410	CAGL0M05159g	myID3330
C4_04150C_A	CTRG_05738	CPAR2_402950	CAGL0K06831g	myID3331
C4_04170C_A	CTRG_05740	CPAR2_402930	CAGL0L08294g	myID3332
C4_04180C_A	CTRG_05741	CPAR2_402130	CAGL0I00330g	myID3333
C4_04210C_A	CTRG_05743	CPAR2_402110	CAGL0I00308g	myID3334
C4_04240C_A	CTRG_05745	CPAR2_401750	CAGL0I01848g	myID3335
C6_02730W_A	CTRG_05749	CPAR2_600070	CAGL0B02035g	myID3336
C6_03260W_A	CTRG_05752	CPAR2_600280	CAGL0J04246g	myID3337
C6_03300C_A	CTRG_05755	CPAR2_600570	CAGL0H03003g	myID3338
C6_04530C_A	CTRG_05756	CPAR2_601560	CAGL0C01441g	myID3339
C6_04520W_A	CTRG_05757	CPAR2_601570	CAGL0G03311g	myID3340
C6_04500C_A	CTRG_05759	CPAR2_601590	CAGL0L00297g	myID3341
C6_02800W_A	CTRG_05761	CPAR2_600890	CAGL0F06127g	myID3342
C6_02790C_A	CTRG_05762	CPAR2_600880	CAGL0C05225g	myID3343
C6_02780C_A	CTRG_05763	CPAR2_600540	CAGL0M10131g	myID3344
C6_02770W_A	CTRG_05764	CPAR2_600560	CAGL0M10197g	myID3345
C6_02850W_A	CTRG_05768	CPAR2_600680	CAGL0F05445g	myID3346
C6_02860W_A	CTRG_05771	CPAR2_600650	CAGL0H06457g	myID3347
C4_07060W_A	CTRG_05772	CPAR2_110260	CAGL0L11660g	myID3348
C7_00680W_A	CTRG_05774	CPAR2_703280	CAGL0I02882g	myID3349
C7_00670C_A	CTRG_05775	CPAR2_703270	CAGL0G04719g	myID3350
C6_04470C_A	CTRG_05776	CPAR2_603430	CAGL0L01947g	myID3351
CR_10660W_A	CTRG_05779	CPAR2_200130	CAGL0I05192g	myID3352
CR_10650W_A	CTRG_05780	CPAR2_200140	CAGL0J00891g	myID3353
CR_10630W_A	CTRG_05782	CPAR2_200160	CAGL0D03916g	myID3354
CR_10620C_A	CTRG_05783	CPAR2_200170	CAGL0I03806g	myID3355
CR_10610C_A	CTRG_05784	CPAR2_200180	CAGL0I04576g	myID3356
CR_10600C_A	CTRG_05785	CPAR2_200190	CAGL0C03652g	myID3357
CR_10590W_A	CTRG_05786	CPAR2_200200	CAGL0G04697g	myID3358
CR_10580W_A	CTRG_05787	CPAR2_200210	CAGL0H01441g	myID3359
CR_10780C_A	CTRG_05788	CPAR2_200230	CAGL0K10296g	myID3360
C6_04040C_A	CTRG_05789	CPAR2_100030	CAGL0M01650g	myID3361
CR_10800C_A	CTRG_05792	CPAR2_200240	CAGL0M04147g	myID3362
CR_10810C_A	CTRG_05793	CPAR2_200250	CAGL0F02827g	myID3363
CR_10820W_A	CTRG_05794	CPAR2_200260	CAGL0K01287g	myID3364
CR_10830C_A	CTRG_05795	CPAR2_200270	CAGL0K01243g	myID3365
CR_10850C_A	CTRG_05797	CPAR2_200290	CAGL0C04455g	myID3366
CR_10540C_A	CTRG_05801	CPAR2_200310	CAGL0C04433g	myID3367
CR_10520C_A	CTRG_05803	CPAR2_200330	CAGL0G04587g	myID3368
CR_10510W_A	CTRG_05804	CPAR2_200340	CAGL0E01485g	myID3369
CR_10500C_A	CTRG_05805	CPAR2_200350	CAGL0M04125g	myID3370
CR_10470C_A	CTRG_05808	CPAR2_200380	CAGL0H01419g	myID3371
CR_10450C_A	CTRG_05809	CPAR2_200390	CAGL0M01540g	myID3372
CR_10440W_A	CTRG_05810	CPAR2_200400	CAGL0K09438g	myID3373
CR_10430C_A	CTRG_05811	CPAR2_200410	CAGL0K09504g	myID3374
CR_10410C_A	CTRG_05813	CPAR2_200430	CAGL0K09460g	myID3375
CR_10400W_A	CTRG_05814	CPAR2_200440	CAGL0E04444g	myID3376
CR_10390W_A	CTRG_05815	CPAR2_200450	CAGL0K06589g	myID3377
CR_10370W_A	CTRG_05817	CPAR2_200470	CAGL0A04125g	myID3378
CR_10360C_A	CTRG_05818	CPAR2_200480	CAGL0I01210g	myID3379
CR_10350C_A	CTRG_05819	CPAR2_200490	CAGL0K00803g	myID3380
CR_10060W_A	CTRG_05822	CPAR2_200700	CAGL0M05181g	myID3381
CR_10120C_A	CTRG_05826	CPAR2_200670	CAGL0I09680g	myID3382
CR_10110W_A	CTRG_05827	CPAR2_200660	CAGL0M09779g	myID3383
CR_10100C_A	CTRG_05828	CPAR2_200650	CAGL0I06050g	myID3384
CR_10160W_A	CTRG_05829	CPAR2_200640	CAGL0K07293g	myID3385
CR_10170C_A	CTRG_05830	CPAR2_200620	CAGL0H07051g	myID3386
CR_10230W_A	CTRG_05834	CPAR2_200540	CAGL0E04488g	myID3387
CR_10240W_A	CTRG_05835	CPAR2_200550	CAGL0F02541g	myID3388
CR_10250C_A	CTRG_05836	CPAR2_200560	CAGL0L01111g	myID3389
CR_10260W_A	CTRG_05839	CPAR2_200570	CAGL0H08954g	myID3390
CR_10270C_A	CTRG_05840	CPAR2_200580	CAGL0E04906g	myID3391
CR_10280W_A	CTRG_05841	CPAR2_200610	CAGL0K07315g	myID3392
CR_10290C_A	CTRG_05842	CPAR2_200600	CAGL0F02739g	myID3393
CR_10300W_A	CTRG_05843	CPAR2_200590	CAGL0L04312g	myID3394
CR_10010C_A	CTRG_05856	CPAR2_200730	CAGL0A03927g	myID3395
CR_10020C_A	CTRG_05857	CPAR2_200720	CAGL0E04686g	myID3396
CR_09980W_A	CTRG_05863	CPAR2_200770	CAGL0M01738g	myID3397
CR_09950C_A	CTRG_05866	CPAR2_200800	CAGL0A04015g	myID3398
CR_09940W_A	CTRG_05867	CPAR2_200810	CAGL0I09834g	myID3399
CR_09890C_A	CTRG_05869	CPAR2_200940	CAGL0G09823g	myID3400
CR_09900C_A	CTRG_05871	CPAR2_200950	CAGL0G09801g	myID3401
CR_09860W_A	CTRG_05876	CPAR2_200920	CAGL0J02728g	myID3402
CR_09800C_A	CTRG_05878	CPAR2_701360	CAGL0H06985g	myID3403
CR_09790W_A	CTRG_05879	CPAR2_701370	CAGL0H04125g	myID3404
CR_09770C_A	CTRG_05880	CPAR2_701210	CAGL0J11044g	myID3405
CR_09760W_A	CTRG_05881	CPAR2_701200	CAGL0J11022g	myID3406
CR_09750C_A	CTRG_05882	CPAR2_701190	CAGL0H07315g	myID3407
CR_09740W_A	CTRG_05883	CPAR2_701180	CAGL0J10912g	myID3408
CR_09720W_A	CTRG_05885	CPAR2_701160	CAGL0D03784g	myID3409
CR_09710W_A	CTRG_05886	CPAR2_701150	CAGL0K10846g	myID3410
CR_09660W_A	CTRG_05887	CPAR2_701110	CAGL0M09757g	myID3411
CR_09670C_A	CTRG_05888	CPAR2_701120	CAGL0J05324g	myID3412
CR_09690C_A	CTRG_05889	CPAR2_701140	CAGL0J11770g	myID3413
CR_09650W_A	CTRG_05891	CPAR2_701100	CAGL0G09735g	myID3414
CR_09640C_A	CTRG_05892	CPAR2_701090	CAGL0K06033g	myID3415
CR_09620C_A	CTRG_05893	CPAR2_200870	CAGL0A04103g	myID3416
CR_09600C_A	CTRG_05895	CPAR2_200850	CAGL0A03971g	myID3417
CR_09590W_A	CTRG_05896	CPAR2_200840	CAGL0A03949g	myID3418
CR_09570W_A	CTRG_05897	CPAR2_201120	CAGL0M11330g	myID3419
CR_09520C_A	CTRG_05899	CPAR2_201100	CAGL0M07898g	myID3420
CR_09510C_A	CTRG_05900	CPAR2_201090	CAGL0K00847g	myID3421
CR_09500C_A	CTRG_05901	CPAR2_201080	CAGL0K00891g	myID3422
CR_02770C_A	CTRG_05902	CPAR2_201070	CAGL0G09889g	myID3423
CR_09490W_A	CTRG_05903	CPAR2_201060	CAGL0G09867g	myID3424
CR_09480W_A	CTRG_05904	CPAR2_201050	CAGL0G09845g	myID3425
CR_09170C_A	CTRG_05905	CPAR2_701220	CAGL0H05687g	myID3426
CR_09230C_A	CTRG_05909	CPAR2_701330	CAGL0L12848g	myID3427
CR_09240C_A	CTRG_05910	CPAR2_701320	CAGL0H08800g	myID3428
CR_09320C_A	CTRG_05914	CPAR2_701270	CAGL0K12276g	myID3429
CR_09310W_A	CTRG_05915	CPAR2_701280	CAGL0E05698g	myID3430
CR_09300C_A	CTRG_05916	CPAR2_701290	CAGL0B04367g	myID3431
CR_09350C_A	CTRG_05918	CPAR2_701250	CAGL0L07920g	myID3432
CR_09370W_A	CTRG_05921	CPAR2_701340	CAGL0D03674g	myID3433
CR_09380W_A	CTRG_05922	CPAR2_701350	CAGL0H07007g	myID3434
CR_09470W_A	CTRG_05929	CPAR2_201030	CAGL0D04686g	myID3435
CR_09160C_A	CTRG_05936	CPAR2_701400	CAGL0H04081g	myID3436
CR_09140C_A	CTRG_05940	CPAR2_701420	CAGL0B02563g	myID3437
CR_09110C_A	CTRG_05942	CPAR2_701440	CAGL0B02519g	myID3438
CR_09100C_A	CTRG_05943	CPAR2_701460	CAGL0D04752g	myID3439
CR_09020C_A	CTRG_05949	CPAR2_701490	CAGL0J11506g	myID3440
CR_09010C_A	CTRG_05950	CPAR2_701500	CAGL0I01276g	myID3441
CR_08980C_A	CTRG_05952	CPAR2_701520	CAGL0E05302g	myID3442
CR_08960C_A	CTRG_05954	CPAR2_201280	CAGL0K01617g	myID3443
CR_08950W_A	CTRG_05955	CPAR2_201270	CAGL0K01595g	myID3444
CR_08940W_A	CTRG_05956	CPAR2_201260	CAGL0L05566g	myID3445
CR_08930C_A	CTRG_05957	CPAR2_201250	CAGL0L05544g	myID3446
CR_08910C_A	CTRG_05959	CPAR2_201230	CAGL0G01672g	myID3447
CR_08900C_A	CTRG_05960	CPAR2_201220	CAGL0E03179g	myID3448
CR_08870W_A	CTRG_05964	CPAR2_201180	CAGL0A04147g	myID3449
CR_08860W_A	CTRG_05965	CPAR2_201170	CAGL0L00869g	myID3450
CR_08840C_A	CTRG_05966	CPAR2_200900	CAGL0L05588g	myID3451
C5_03020W_A	CTRG_05969	CPAR2_303120	CAGL0M08602g	myID3452
C6_03810W_A	CTRG_05970	CPAR2_600740	CAGL0E02541g	myID3453
C6_03840C_A	CTRG_05971	CPAR2_600750	CAGL0I04862g	myID3454
C5_02830W_A	CTRG_05973	CPAR2_100600	CAGL0L03179g	myID3455
C5_02840C_A	CTRG_05974	CPAR2_100610	CAGL0K08514g	myID3456
C5_02890W_A	CTRG_05975	CPAR2_101390	CAGL0M13277g	myID3457
C5_02900W_A	CTRG_05976	CPAR2_101380	CAGL0F01837g	myID3458
C5_02910C_A	CTRG_05977	CPAR2_101370	CAGL0K12452g	myID3459
C5_02940C_A	CTRG_05979	CPAR2_101340	CAGL0A01628g	myID3460
C5_02780W_A	CTRG_05980	CPAR2_501880	CAGL0D03652g	myID3461
C5_02770W_A	CTRG_05981	CPAR2_501890	CAGL0M08624g	myID3462
C5_02760W_A	CTRG_05982	CPAR2_501900	CAGL0I00946g	myID3463
C5_02750C_A	CTRG_05983	CPAR2_303230	CAGL0I00968g	myID3464
C5_02740W_A	CTRG_05984	CPAR2_303220	CAGL0I00990g	myID3465
C5_02730C_A	CTRG_05985	CPAR2_303210	CAGL0M08646g	myID3466
C5_02720W_A	CTRG_05986	CPAR2_303200	CAGL0I01012g	myID3467
C5_02710W_A	CTRG_05987	CPAR2_303180	CAGL0A02530g	myID3468
C5_02670W_A	CTRG_05991	CPAR2_101290	CAGL0C01177g	myID3469
C5_02930C_A	CTRG_05993	CPAR2_101350	CAGL0I01122g	myID3470
C5_02550C_A	CTRG_06000	CPAR2_101190	CAGL0C00737g	myID3471
C5_02600W_A	CTRG_06001	CPAR2_101230	CAGL0M04499g	myID3472
C5_02610C_A	CTRG_06002	CPAR2_101240	CAGL0E04862g	myID3473
